embedding_id,source_type,source_id,text_chunk,chunk_index,token_count,model,vector_dim,created_at
EMB000558,doctor,DOC00543,"Dr. Dr. Nisha Singh, Dermatology Specialist at Dermatology. Qualification: MBBS, MCh. Experience: 5 years. Consultation fee: ₹800. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000559,doctor,DOC00544,"Dr. Dr. Meena Bhat, Dermatology Specialist at Dermatology. Qualification: MBBS, DM. Experience: 9 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000560,doctor,DOC00545,"Dr. Dr. Kiran Gupta, Consultant Emergency Medicine at Emergency Medicine. Qualification: MBBS, MS. Experience: 12 years. Consultation fee: ₹400. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000561,doctor,DOC00546,"Dr. Dr. Kavita Sharma, Consultant Emergency Medicine at Emergency Medicine. Qualification: MBBS, DM. Experience: 22 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000562,doctor,DOC00547,"Dr. Dr. Kavita Patel, Emergency Medicine Specialist at Emergency Medicine. Qualification: MBBS, MS. Experience: 23 years. Consultation fee: ₹600. Available: Mon-Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000563,doctor,DOC00548,"Dr. Dr. Anita Bhat, Consultant Emergency Medicine at Emergency Medicine. Qualification: MBBS, DNB. Experience: 3 years. Consultation fee: ₹600. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000564,doctor,DOC00549,"Dr. Dr. Vikram Nair, Consultant Dermatology at Dermatology. Qualification: MBBS, MD. Experience: 24 years. Consultation fee: ₹600. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000565,doctor,DOC00550,"Dr. Dr. Suresh Verma, Dermatology Specialist at Dermatology. Qualification: MBBS, MD. Experience: 6 years. Consultation fee: ₹1000. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000566,doctor,DOC00551,"Dr. Dr. Arun Das, Dermatology Specialist at Dermatology. Qualification: MBBS, MD. Experience: 22 years. Consultation fee: ₹1200. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000567,doctor,DOC00552,"Dr. Dr. Rajesh Nair, Consultant Dermatology at Dermatology. Qualification: MBBS, MS. Experience: 12 years. Consultation fee: ₹400. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000568,doctor,DOC00553,"Dr. Dr. Arun Sharma, Rheumatology Specialist at Rheumatology. Qualification: MBBS, MS. Experience: 18 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000569,doctor,DOC00554,"Dr. Dr. Kavita Gupta, Rheumatology Specialist at Rheumatology. Qualification: MBBS, MS. Experience: 5 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000570,doctor,DOC00555,"Dr. Dr. Sunita Das, Cardiac Electrophysiologist at Cardiology. Qualification: MBBS, DNB. Experience: 14 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000571,doctor,DOC00556,"Dr. Dr. Kavita Reddy, Heart Failure Specialist at Cardiology. Qualification: MBBS, MCh. Experience: 23 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000572,doctor,DOC00557,"Dr. Dr. Priya Gupta, Heart Failure Specialist at Cardiology. Qualification: MBBS, DNB. Experience: 3 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000573,doctor,DOC00558,"Dr. Dr. Sunita Menon, Gastroenterology Specialist at Gastroenterology. Qualification: MBBS, DNB. Experience: 14 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000574,doctor,DOC00559,"Dr. Dr. Ravi Menon, Gastroenterology Specialist at Gastroenterology. Qualification: MBBS, MS. Experience: 6 years. Consultation fee: ₹500. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000575,doctor,DOC00560,"Dr. Dr. Arun Sharma, Consultant Gastroenterology at Gastroenterology. Qualification: MBBS, MD. Experience: 10 years. Consultation fee: ₹800. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000576,doctor,DOC00561,"Dr. Dr. Arjun Patel, ENT Specialist at ENT. Qualification: MBBS, MD. Experience: 9 years. Consultation fee: ₹300. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000577,doctor,DOC00562,"Dr. Dr. Meena Menon, Consultant ENT at ENT. Qualification: MBBS, MCh. Experience: 29 years. Consultation fee: ₹1200. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000578,doctor,DOC00563,"Dr. Dr. Priya Verma, Consultant ENT at ENT. Qualification: MBBS, MCh. Experience: 9 years. Consultation fee: ₹400. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000579,doctor,DOC00564,"Dr. Dr. Deepa Verma, Consultant ENT at ENT. Qualification: MBBS, MCh. Experience: 10 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000580,doctor,DOC00565,"Dr. Dr. Suresh Nair, Psychiatry Specialist at Psychiatry. Qualification: MBBS, MCh. Experience: 8 years. Consultation fee: ₹600. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000581,doctor,DOC00566,"Dr. Dr. Ravi Pillai, Consultant Psychiatry at Psychiatry. Qualification: MBBS, MCh. Experience: 22 years. Consultation fee: ₹400. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000582,doctor,DOC00567,"Dr. Dr. Ravi Kumar, Consultant Psychiatry at Psychiatry. Qualification: MBBS, MD. Experience: 17 years. Consultation fee: ₹500. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000583,doctor,DOC00568,"Dr. Dr. Kiran Bhat, Consultant Plastic Surgery at Plastic Surgery. Qualification: MBBS, MCh. Experience: 28 years. Consultation fee: ₹1500. Available: Mon,Wed,Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000584,doctor,DOC00569,"Dr. Dr. Pooja Iyer, Plastic Surgery Specialist at Plastic Surgery. Qualification: MBBS, DM. Experience: 10 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000585,doctor,DOC00570,"Dr. Dr. Sunita Iyer, Consultant Plastic Surgery at Plastic Surgery. Qualification: MBBS, MD. Experience: 9 years. Consultation fee: ₹1200. Available: Mon,Wed,Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000586,doctor,DOC00571,"Dr. Dr. Vikram Rao, Consultant Emergency Medicine at Emergency Medicine. Qualification: MBBS, MD. Experience: 26 years. Consultation fee: ₹600. Available: Mon-Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000587,doctor,DOC00572,"Dr. Dr. Priya Rao, Consultant Emergency Medicine at Emergency Medicine. Qualification: MBBS, DNB. Experience: 29 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000588,doctor,DOC00573,"Dr. Dr. Suresh Hegde, Radiology Specialist at Radiology. Qualification: MBBS, MCh. Experience: 17 years. Consultation fee: ₹500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000589,doctor,DOC00574,"Dr. Dr. Pooja Rao, Consultant Radiology at Radiology. Qualification: MBBS, MD. Experience: 14 years. Consultation fee: ₹400. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000590,doctor,DOC00575,"Dr. Dr. Ravi Bhat, Consultant Radiology at Radiology. Qualification: MBBS, DM. Experience: 4 years. Consultation fee: ₹800. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000591,doctor,DOC00576,"Dr. Dr. Sunita Bhat, Reproductive Endocrinologist at Gynecology. Qualification: MBBS, MS. Experience: 16 years. Consultation fee: ₹500. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000592,doctor,DOC00577,"Dr. Dr. Ravi Bhat, Reproductive Endocrinologist at Gynecology. Qualification: MBBS, DM. Experience: 10 years. Consultation fee: ₹300. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000593,doctor,DOC00578,"Dr. Dr. Deepa Reddy, Obstetrician at Gynecology. Qualification: MBBS, MD. Experience: 12 years. Consultation fee: ₹800. Available: Mon-Fri.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000594,doctor,DOC00579,"Dr. Dr. Priya Verma, Reproductive Endocrinologist at Gynecology. Qualification: MBBS, MCh. Experience: 17 years. Consultation fee: ₹500. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000595,doctor,DOC00580,"Dr. Dr. Sunita Verma, Obstetrician at Gynecology. Qualification: MBBS, DM. Experience: 23 years. Consultation fee: ₹800. Available: Mon,Wed,Fri.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000596,doctor,DOC00581,"Dr. Dr. Rajesh Kumar, Spine Surgeon at Orthopedics. Qualification: MBBS, MD. Experience: 17 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000597,doctor,DOC00582,"Dr. Dr. Vikram Iyer, Joint Replacement Surgeon at Orthopedics. Qualification: MBBS, DNB. Experience: 9 years. Consultation fee: ₹800. Available: Mon-Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000598,doctor,DOC00583,"Dr. Dr. Rajesh Joshi, Sports Medicine Specialist at Orthopedics. Qualification: MBBS, MD. Experience: 13 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000599,doctor,DOC00584,"Dr. Dr. Suresh Kumar, Sports Medicine Specialist at Orthopedics. Qualification: MBBS, MS. Experience: 26 years. Consultation fee: ₹400. Available: Mon-Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000600,doctor,DOC00585,"Dr. Dr. Arjun Das, Spine Surgeon at Orthopedics. Qualification: MBBS, MS. Experience: 26 years. Consultation fee: ₹300. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000601,doctor,DOC00586,"Dr. Dr. Arjun Rao, Consultant Anesthesiology at Anesthesiology. Qualification: MBBS, DNB. Experience: 26 years. Consultation fee: ₹400. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000602,doctor,DOC00587,"Dr. Dr. Meena Reddy, Consultant Anesthesiology at Anesthesiology. Qualification: MBBS, MD. Experience: 15 years. Consultation fee: ₹1000. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000603,doctor,DOC00588,"Dr. Dr. Suresh Singh, Consultant Anesthesiology at Anesthesiology. Qualification: MBBS, DM. Experience: 28 years. Consultation fee: ₹1200. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000604,doctor,DOC00589,"Dr. Dr. Rohit Das, Consultant Anesthesiology at Anesthesiology. Qualification: MBBS, MD. Experience: 7 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000605,doctor,DOC00590,"Dr. Dr. Priya Joshi, Consultant Ophthalmology at Ophthalmology. Qualification: MBBS, DNB. Experience: 4 years. Consultation fee: ₹1200. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000606,doctor,DOC00591,"Dr. Dr. Rohit Reddy, Ophthalmology Specialist at Ophthalmology. Qualification: MBBS, DNB. Experience: 29 years. Consultation fee: ₹700. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000607,doctor,DOC00592,"Dr. Dr. Meena Kumar, Consultant Ophthalmology at Ophthalmology. Qualification: MBBS, MD. Experience: 9 years. Consultation fee: ₹600. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000608,doctor,DOC00593,"Dr. Dr. Pooja Rao, Radiation Oncologist at Oncology. Qualification: MBBS, MD. Experience: 4 years. Consultation fee: ₹1200. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000609,doctor,DOC00594,"Dr. Dr. Deepa Patel, Radiation Oncologist at Oncology. Qualification: MBBS, DM. Experience: 20 years. Consultation fee: ₹300. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000610,doctor,DOC00595,"Dr. Dr. Sunita Pillai, Surgical Oncologist at Oncology. Qualification: MBBS, MD. Experience: 3 years. Consultation fee: ₹700. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000611,doctor,DOC00596,"Dr. Dr. Ravi Bhat, Radiation Oncologist at Oncology. Qualification: MBBS, DNB. Experience: 28 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000612,doctor,DOC00597,"Dr. Dr. Suresh Reddy, Surgical Oncologist at Oncology. Qualification: MBBS, DNB. Experience: 28 years. Consultation fee: ₹400. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000613,doctor,DOC00598,"Dr. Dr. Sunita Patel, Surgical Oncologist at Oncology. Qualification: MBBS, MS. Experience: 6 years. Consultation fee: ₹400. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000614,doctor,DOC00599,"Dr. Dr. Arjun Hegde, Nephrology Specialist at Nephrology. Qualification: MBBS, DM. Experience: 29 years. Consultation fee: ₹600. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000615,doctor,DOC00600,"Dr. Dr. Nisha Das, Consultant Nephrology at Nephrology. Qualification: MBBS, MCh. Experience: 16 years. Consultation fee: ₹500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000616,doctor,DOC00601,"Dr. Dr. Kavita Nair, Consultant Nephrology at Nephrology. Qualification: MBBS, MS. Experience: 5 years. Consultation fee: ₹800. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000617,doctor,DOC00602,"Dr. Dr. Rajesh Rao, Consultant Nephrology at Nephrology. Qualification: MBBS, MCh. Experience: 21 years. Consultation fee: ₹1500. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000618,doctor,DOC00603,"Dr. Dr. Kiran Bhat, Nephrology Specialist at Nephrology. Qualification: MBBS, MS. Experience: 27 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000619,doctor,DOC00604,"Dr. Dr. Arjun Nair, Stroke Specialist at Neurology. Qualification: MBBS, MS. Experience: 7 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000620,doctor,DOC00605,"Dr. Dr. Ravi Bhat, Movement Disorder Specialist at Neurology. Qualification: MBBS, MS. Experience: 14 years. Consultation fee: ₹600. Available: Mon-Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000621,doctor,DOC00606,"Dr. Dr. Rohit Das, Stroke Specialist at Neurology. Qualification: MBBS, DM. Experience: 19 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000622,doctor,DOC00607,"Dr. Dr. Rohit Iyer, Epileptologist at Neurology. Qualification: MBBS, MD. Experience: 6 years. Consultation fee: ₹800. Available: Mon-Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000623,doctor,DOC00608,"Dr. Dr. Nisha Menon, Movement Disorder Specialist at Neurology. Qualification: MBBS, MCh. Experience: 29 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000624,doctor,DOC00609,"Dr. Dr. Kavita Rao, Epileptologist at Neurology. Qualification: MBBS, DM. Experience: 15 years. Consultation fee: ₹700. Available: Tue,Thu,Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000625,doctor,DOC00610,"Dr. Dr. Deepa Nair, Urology Specialist at Urology. Qualification: MBBS, DNB. Experience: 5 years. Consultation fee: ₹400. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000626,doctor,DOC00611,"Dr. Dr. Ravi Bhat, Consultant Urology at Urology. Qualification: MBBS, MCh. Experience: 6 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000627,doctor,DOC00612,"Dr. Dr. Sunita Kumar, Consultant Urology at Urology. Qualification: MBBS, MS. Experience: 13 years. Consultation fee: ₹700. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000628,doctor,DOC00613,"Dr. Dr. Arun Nair, Consultant Urology at Urology. Qualification: MBBS, MD. Experience: 15 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000629,doctor,DOC00614,"Dr. Dr. Pooja Singh, Consultant Plastic Surgery at Plastic Surgery. Qualification: MBBS, MS. Experience: 24 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000630,doctor,DOC00615,"Dr. Dr. Priya Sharma, Consultant Plastic Surgery at Plastic Surgery. Qualification: MBBS, MS. Experience: 30 years. Consultation fee: ₹1200. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000631,doctor,DOC00616,"Dr. Dr. Arjun Das, Consultant Plastic Surgery at Plastic Surgery. Qualification: MBBS, MD. Experience: 28 years. Consultation fee: ₹400. Available: Mon-Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000632,doctor,DOC00617,"Dr. Dr. Kavita Joshi, Plastic Surgery Specialist at Plastic Surgery. Qualification: MBBS, MS. Experience: 5 years. Consultation fee: ₹500. Available: Mon-Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000633,doctor,DOC00618,"Dr. Dr. Vikram Pillai, Consultant Endocrinology at Endocrinology. Qualification: MBBS, MS. Experience: 4 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000634,doctor,DOC00619,"Dr. Dr. Ravi Menon, Consultant Endocrinology at Endocrinology. Qualification: MBBS, DM. Experience: 26 years. Consultation fee: ₹800. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000635,doctor,DOC00620,"Dr. Dr. Priya Sharma, Consultant Endocrinology at Endocrinology. Qualification: MBBS, DNB. Experience: 23 years. Consultation fee: ₹1200. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000636,doctor,DOC00621,"Dr. Dr. Pooja Gupta, Consultant Endocrinology at Endocrinology. Qualification: MBBS, MS. Experience: 4 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000637,doctor,DOC00622,"Dr. Dr. Nisha Joshi, Consultant Dermatology at Dermatology. Qualification: MBBS, MS. Experience: 22 years. Consultation fee: ₹1200. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000638,doctor,DOC00623,"Dr. Dr. Meena Reddy, Dermatology Specialist at Dermatology. Qualification: MBBS, MS. Experience: 30 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000639,doctor,DOC00624,"Dr. Dr. Sunita Bhat, Consultant Dermatology at Dermatology. Qualification: MBBS, DNB. Experience: 25 years. Consultation fee: ₹1500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000640,doctor,DOC00625,"Dr. Dr. Nisha Nair, Consultant Dermatology at Dermatology. Qualification: MBBS, DNB. Experience: 3 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
